"","x"
"54767",20369.7454114861
"54768",2660
"54769",47360
"54770",20600
"54771",460
"54772",25074.0625
"54773",14065.9375
"54774",26733.775308642
"54775",21056.224691358
"54776",18970
"54777",0
"54778",11584.5164275798
"54779",26915.4835724202
"54780",22551.0240963855
"54781",21058.9759036145
"54782",0
"54783",0
"54784",18420
"54785",13320
"54786",27290
"54787",19977.391688771
"54788",18621.9319186561
"54789",8570.67639257294
"54790",37779.496059231
"54791",15570.503940769
"54792",17710
"54793",16227.9458073966
"54794",11402.0541926034
"54795",17122.6690391459
"54796",43257.3309608541
"54797",575
"54798",11626.4689725331
"54799",22222.4720244151
"54800",20136.0590030519
"54801",43600
"54802",0
"54803",32108.2208113967
"54804",3761.77918860328
"54805",31860
"54806",8560
"54807",31674.2184491511
"54808",27635.7815508489
"54809",21549.0787269682
"54810",15560.9212730318
"54811",28451.6784922395
"54812",22048.3215077605
"54813",5206.03669724771
"54814",9533.96330275229
"54815",11750
"54816",44882.6710246275
"54817",63097.3289753725
"54818",10540
"54819",13525
"54820",1215
"54821",28042.8754448399
"54822",23367.1245551601
"54823",17066.7347509793
"54824",28679.1522104085
"54825",28234.1130386122
"54826",10230
"54827",72690
"54828",78918.3612766387
"54829",26281.6387233613
"54830",21680
"54831",7222.74961986822
"54832",20307.2503801318
"54833",34220
"54834",57930
"54835",33830.4852809991
"54836",24139.5147190009
"54837",0
"54838",13988.2520699172
"54839",13238.1876724931
"54840",20913.5602575897
"54841",8520
"54842",10765.7769911504
"54843",18144.2230088496
"54844",29110
"54845",14041.4042553191
"54846",17828.5957446808
"54847",35180.2583333333
"54848",27259.7416666667
"54849",27950.1193633952
"54850",18829.8806366048
"54851",15380
"54852",44605.2150537634
"54853",11284.7849462366
"54854",0
"54855",25595.9164064377
"54856",17544.0835935623
"54857",0
"54858",9370
"54859",14060
"54860",17732.9574909279
"54861",59337.0425090721
"54862",0
"54863",25060
"54864",12660
"54865",15970
"54866",19613.4329896907
"54867",11977.8969072165
"54868",5388.67010309278
"54869",12410
"54870",2908.70133914668
"54871",30211.2986608533
"54872",25354.2540733198
"54873",21645.7459266802
"54874",19477.3818975784
"54875",10642.6181024216
"54876",27800
"54877",13173.4389561976
"54878",31276.5610438024
"54879",86845.7617728532
"54880",48874.2382271468
"54881",28580
"54882",0
"54883",14019.7832071576
"54884",18270.2167928424
"54885",14990
"54886",37421.330806955
"54887",39608.669193045
"54888",17600.110660273
"54889",17689.889339727
"54890",24070.8278145695
"54891",9229.17218543046
"54892",37570.5410597087
"54893",27139.4589402913
"54894",18250
"54895",11713.1050635735
"54896",35616.8949364265
"54897",11141.2406742194
"54898",33708.7593257806
"54899",19390
"54900",23460
"54901",2130
"54902",5840
"54903",32970
"54904",32786.7119301649
"54905",9813.28806983511
"54906",14800
"54907",15075.4285714286
"54908",12764.5714285714
"54909",45219.9040460579
"54910",27600.0959539421
"54911",40890
"54912",17704.4454382826
"54913",16095.5545617174
"54914",48470.308496732
"54915",1759.69150326797
"54916",21340
"54917",24770
"54918",19930
"54919",19658.499684144
"54920",13521.500315856
"54921",0
"54922",20850
"54923",67870
"54924",29170
"54925",11960
"54926",139124.375788715
"54927",141425.624211285
"54928",0
"54929",0
"54930",0
"54931",12710
"54932",14090
"54933",67886.2873623492
"54934",16633.7126376508
"54935",10186.8025670064
"54936",20883.1974329936
"54937",21780
"54938",3458.6101141925
"54939",30301.3898858075
"54940",16358.5842771486
"54941",12011.4157228514
"54942",10566.8309146136
"54943",19713.1690853864
"54944",21680
"54945",20260
"54946",0
"54947",32240.1019796041
"54948",20709.8980203959
"54949",31870
"54950",0
"54951",23430
"54952",19578.8635785187
"54953",16948.3850852634
"54954",4992.75133621787
"54955",27269.3876221498
"54956",12530.6123778502
"54957",26168.6867599569
"54958",16491.3132400431
"54959",18132.8104227599
"54960",20837.1895772401
"54961",24750.9356458238
"54962",6079.06435417617
"54963",0
"54964",29152.0129714148
"54965",8177.98702858515
"54966",31734.0979453983
"54967",10415.9020546017
"54968",25353.3253856942
"54969",10776.6746143057
"54970",20850
"54971",27790
"54972",9500
"54973",800.933871781928
"54974",21781.8147400303
"54975",0
"54976",18867.2513881878
"54977",37907.1875
"54978",25487.0476973684
"54979",16585.7648026316
"54980",13870
"54981",7040.13289811145
"54982",37429.8671018886
"54983",19628.8932419197
"54984",23171.1067580803
"54985",17430
"54986",9810
"54987",1660
"54988",13039.7421789027
"54989",52790.2578210973
"54990",23057.5693430657
"54991",14762.4306569343
"54992",30390.8781210326
"54993",20599.1218789674
"54994",20480.9931506849
"54995",14099.0068493151
"54996",14325.4591068741
"54997",5894.54089312594
"54998",43880
"54999",27120
"55000",123904.909260261
"55001",48055.0907397392
"55002",26335.5318400375
"55003",62354.4681599625
"55004",18860
"55005",17375.1081799203
"55006",24052.7984437275
"55007",6015.09774150693
"55008",8416.99563484532
"55009",21100
"55010",1076.23815967524
"55011",29513.7618403248
"55012",0
"55013",11601.8312101911
"55014",7692.22929936306
"55015",1075.93949044586
"55016",21070
"55017",7710
"55018",23742.0615866388
"55019",8337.93841336117
"55020",39200
"55021",12270
"55022",30560
"55023",22718.6951983299
"55024",17161.3048016701
"55025",12910
"55026",27639.5552238806
"55027",7130.4447761194
"55028",17280
"55029",24820
"55030",19181.6687383468
"55031",7878.3312616532
"55032",0
"55033",31281.7507568113
"55034",13498.2492431887
"55035",0
"55036",42834.5595644401
"55037",25945.4404355599
"55038",4949.72
"55039",27680.28
"55040",21338.9742331288
"55041",20791.0257668712
"55042",7595.21355932203
"55043",32377.7186440678
"55044",9451.61525423729
"55045",8945.45254237288
"55046",26120
"55047",33901.0432569975
"55048",33728.9567430025
"55049",20614.1213720317
"55050",26120
"55051",20760
"55052",11033.3436669619
"55053",16776.6563330381
"55054",23000
"55055",20149.4014962594
"55056",13190.5985037406
"55057",17199.0919606709
"55058",21470.9080393291
"55059",25521.0720887246
"55060",27758.9279112754
"55061",31584.509056244
"55062",17995.490943756
"55063",32130
"55064",36071.6161404976
"55065",22458.3838595024
"55066",28208.6046511628
"55067",21521.3953488372
"55068",52884.4058994599
"55069",47385.5941005401
"55070",20230
"55071",159120
"55072",6120
"55073",13664.3683821719
"55074",28215.6316178281
"55075",20545.0558943089
"55076",22264.9441056911
"55077",80553.086888759
"55078",26196.913111241
"55079",0
"55080",20700
"55081",22179.6635207222
"55082",2300.3364792778
"55083",0
"55084",17440
"55085",22940
"55086",30994.6915681955
"55087",22335.3084318045
"55088",0
"55089",35195
"55090",9565
"55091",18501.6617686348
"55092",20338.3382313652
"55093",6930
"55094",29506.8787276342
"55095",0
"55096",9233.1212723658
"55097",13479.7510373444
"55098",25660.2489626556
"55099",23030
"55100",5554.65970610982
"55101",21395.3402938902
"55102",17256.8619833819
"55103",78733.1380166181
"55104",40047.7183406114
"55105",24362.2816593886
"55106",0
"55107",1920
"55108",21707.2692574601
"55109",22846.4781401804
"55110",6746.25260235947
"55111",13131.227038942
"55112",14968.772961058
"55113",43111.4484052533
"55114",12098.5515947467
"55115",14446.3358490566
"55116",12083.6641509434
"55117",28351.229361892
"55118",19628.770638108
"55119",84200
"55120",19530.2449479486
"55121",14889.7550520514
"55122",11340
"55123",5470
"55124",119787.917359297
"55125",32822.0826407029
"55126",27290
"55127",24665.6432038835
"55128",44114.3567961165
"55129",19062.6449534717
"55130",10647.3550465283
"55131",16779.9469496021
"55132",21300.0530503979
"55133",1915
"55134",21411.4263744714
"55135",25957.3913879277
"55136",8236.18223760092
"55137",21987.9023774458
"55138",27262.0976225542
"55139",34638.1820180259
"55140",13641.8179819741
"55141",680
"55142",18260
"55143",14040
"55144",25454.9466601018
"55145",24131.6707697358
"55146",2718.91843098638
"55147",11144.4641391761
"55148",44687.1619471842
"55149",61092.8380528158
"55150",45932.262741162
"55151",53867.737258838
"55152",0
"55153",30460
"55154",55915.0743761996
"55155",1614.92562380038
"55156",29898.4361026124
"55157",13911.5638973876
"55158",0
"55159",22800
"55160",33150
"55161",13450
"55162",0
"55163",66240
"55164",29664.012797075
"55165",28585.987202925
"55166",4070
"55167",8420
"55168",30790.7862833391
"55169",18494.0214755802
"55170",7155.19224108071
"55171",21414.2719116632
"55172",23425.7280883368
"55173",17909.4120436226
"55174",25630.5879563774
"55175",54524.4230338338
"55176",47935.5769661663
"55177",15760
"55178",24598.8073394495
"55179",25991.1926605505
"55180",30770
"55181",5460
"55182",9110
"55183",36087.1929824561
"55184",12352.8070175439
"55185",18020
"55186",16935.4106463878
"55187",26474.5893536122
"55188",25940
"55189",10096.6445916115
"55190",17963.3554083885
"55191",29200
"55192",715
"55193",30325
"55194",16060
"55195",16740
"55196",26957.1528525296
"55197",13754.2465016146
"55198",17158.6006458558
"55199",7070
"55200",45301.9759679573
"55201",19388.0240320427
"55202",22289.8108602807
"55203",11710.1891397193
"55204",23795.8331369314
"55205",20064.1668630686
"55206",37980
"55207",23692.6599656779
"55208",16777.3400343221
"55209",25037.6023529412
"55210",6872.39764705882
"55211",49290
"55212",0
"55213",19970
"55214",6356.51282051282
"55215",3403.48717948718
"55216",26580
"55217",14755.5781359495
"55218",1554.42186405046
"55219",7543.17907444668
"55220",1975.50301810865
"55221",12821.3179074447
"55222",5385
"55223",26575.1533018868
"55224",0
"55225",8059.84669811321
"55226",20561.6781580891
"55227",23058.3218419109
"55228",40519.7893639208
"55229",3210.21063607925
"55230",46124.3313864125
"55231",17655.6686135875
"55232",14099.4959908362
"55233",4870.5040091638
"55234",21530
"55235",7862.32830820771
"55236",52014.338358459
"55237",49463.3333333333
"55238",14926.209486166
"55239",37413.790513834
"55240",24390.8946099535
"55241",34659.1053900465
"55242",20657.6609724047
"55243",27862.3390275953
"55244",27290
"55245",29352.9852216749
"55246",12967.0147783251
"55247",10431.9828456105
"55248",18028.0171543895
"55249",22791.0710845694
"55250",31058.9289154306
"55251",18584.8094652735
"55252",17155.1905347265
"55253",9737.00521587946
"55254",27722.9947841205
"55255",18100
"55256",14490
"55257",23170
"55258",12690
"55259",27173.6738499793
"55260",24376.3261500207
"55261",21737.5708177445
"55262",19292.4291822555
"55263",6951.53846153846
"55264",24058.4615384615
"55265",23490
"55266",260
"55267",24538.9838938892
"55268",19231.0161061108
"55269",18412.9388984509
"55270",6067.06110154905
"55271",19845.2276867031
"55272",26308.7613843352
"55273",23306.0109289617
"55274",47170
"55275",6591.24284077892
"55276",52118.7571592211
"55277",9910.63009404389
"55278",32889.3699059561
"55279",23378.4147952444
"55280",7861.58520475561
"55281",13289.5177069067
"55282",39540.4822930933
"55283",32313.3156028369
"55284",2756.68439716312
"55285",20868.7113543092
"55286",19221.2886456908
"55287",28669.6360111997
"55288",19770.3639888003
"55289",0
"55290",47560
"55291",0
"55292",35415
"55293",6365
"55294",34311.4166462067
"55295",8088.58335379327
"55296",24190
"55297",34180
"55298",18750
"55299",91447.5118764846
"55300",19262.4881235154
"55301",37124.9354154617
"55302",19915.0645845383
"55303",13990.0871132472
"55304",21869.9128867528
"55305",38587.5494816211
"55306",43872.4505183789
"55307",90610
"55308",0
"55309",11340
"55310",32260
"55311",32726.1083123426
"55312",41303.8916876574
"55313",1095
"55314",24255
"55315",14850
"55316",11610
"55317",30013.3064516129
"55318",11266.6935483871
"55319",26080
"55320",26987.2858942066
"55321",22442.7141057934
"55322",252.622222222222
"55323",56587.3777777778
"55324",35172.1920465567
"55325",11087.8079534433
"55326",32950
"55327",28676.5160136563
"55328",36053.4839863437
"55329",36406.1080758067
"55330",28963.8919241933
"55331",0
"55332",19000
"55333",20880
"55334",24779.741219963
"55335",16660.258780037
"55336",20560
"55337",25400
"55338",30048.9115394119
"55339",13321.0884605881
"55340",0
"55341",12110
"55342",10075.1690347869
"55343",71444.8309652131
"55344",15809.2859053223
"55345",23130.7140946777
"55346",30938.7951807229
"55347",9221.20481927711
"55348",21070
"55349",0
"55350",21100
"55351",29580
"55352",15535.5108660396
"55353",20154.4891339604
"55354",120180
"55355",16341.0701545779
"55356",27148.9298454221
"55357",20110
"55358",58621.9991281604
"55359",2318.00087183958
"55360",40238.9655172414
"55361",7721.03448275862
"55362",19891.7289719626
"55363",31548.2710280374
"55364",29810
"55365",33054.192225044
"55366",22205.807774956
"55367",27233.6110313128
"55368",25316.3889686872
"55369",17398.4359652437
"55370",16611.5640347563
"55371",30321.5509128553
"55372",25518.4490871447
"55373",20895.4218496485
"55374",17414.5781503515
"55375",13060
"55376",24962.9289940828
"55377",7407.07100591716
"55378",4497.0449790795
"55379",14652.9550209205
"55380",39435.697865353
"55381",23434.302134647
"55382",18550
"55383",24850
"55384",14080
"55385",58719.0081799591
"55386",50250.9918200409
"55387",19513.4974898398
"55388",26446.5025101602
"55389",29247.6523197317
"55390",26402.3476802683
"55391",1322.27979274611
"55392",16077.7202072539
"55393",14770
"55394",18257.1247113164
"55395",38952.8752886836
"55396",0
"55397",23687.0818875781
"55398",23592.9181124219
"55399",0
"55400",0
"55401",3910.35856573705
"55402",18739.641434263
"55403",35620
"55404",21907.4033149171
"55405",37922.5966850829
"55406",8336.13130128957
"55407",6403.86869871043
"55408",19181.2806977278
"55409",25798.7193022722
"55410",26360
"55411",17630
"55412",17680
"55413",38014.4035785288
"55414",24575.5964214712
"55415",9520
"55416",13520
"55417",18240
"55418",0
"55419",44370
"55420",19858.9796276783
"55421",13141.0203723217
"55422",10461.0201457351
"55423",13798.9798542649
"55424",12130
"55425",29129.8673553234
"55426",25421.0376804789
"55427",14803.7093555582
"55428",17206.0194858551
"55429",3719.36612278436
"55430",27545
"55431",775
"55432",16390
"55433",10290
"55434",20103.5015989036
"55435",13796.4984010964
"55436",19281.0003907776
"55437",7188.99960922235
"55438",16120
"55439",18449.8841354724
"55440",20370.1158645276
"55441",17176.3621708759
"55442",24343.6378291241
"55443",42233.5215283718
"55444",30406.4784716282
"55445",11107.9449838188
"55446",1272.05501618123
"55447",30634.4168260038
"55448",12565.5831739962
"55449",10856.4518546272
"55450",20853.5481453728
"55451",15786.6456494325
"55452",9993.35435056746
"55453",29690.0549799112
"55454",24869.9450200888
"55455",26626.2698412698
"55456",6123.73015873016
"55457",29180
"55458",38367.5828571429
"55459",27332.4171428571
"55460",33120
"55461",17458.793335125
"55462",22131.206664875
"55463",36432.7027027027
"55464",6377.2972972973
"55465",39480
"55466",9415
"55467",9415
"55468",1770
"55469",9582.78813296055
"55470",25667.2118670395
"55471",22352.2377109318
"55472",8465.95744680851
"55473",2221.80484225972
"55474",0
"55475",14430
"55476",64526.6149068323
"55477",65303.3850931677
"55478",23890
"55479",10310
"55480",2503.04411764706
"55481",5166.95588235294
"55482",40810
"55483",14679.941701585
"55484",43710.058298415
"55485",30380
"55486",18880.2325581395
"55487",0
"55488",16529.7674418605
"55489",22221.7401833593
"55490",39958.2598166407
"55491",23309.6288246113
"55492",29557.8899849523
"55493",8902.48119043638
"55494",62838.4287161307
"55495",21301.5712838693
"55496",30626.9086395233
"55497",25413.0913604767
"55498",20237.358276644
"55499",47412.641723356
"55500",19830
"55501",16420
"55502",10260
"55503",4860
"55504",23320
"55505",57100
"55506",0
"55507",25937.6503759398
"55508",18152.3496240602
"55509",29390
"55510",18580
"55511",743.870967741935
"55512",19416.1290322581
"55513",17490
"55514",10100
"55515",17820
"55516",22036.7931988928
"55517",3353.20680110716
"55518",6250
"55519",22000
"55520",39182.5810055866
"55521",25707.4189944134
"55522",17933.1710458527
"55523",24986.8289541473
"55524",28230
"55525",18400
"55526",10435.7788944724
"55527",50644.2211055276
"55528",9155.62370778773
"55529",53214.3762922123
"55530",20639.5505617978
"55531",3530.44943820225
"55532",36650
"55533",7137.76937367304
"55534",70932.230626327
"55535",67264.0355302117
"55536",21605.9644697884
"55537",21450
"55538",11672.9661579297
"55539",19517.0338420703
"55540",23010
"55541",21460
"55542",17686.1360946746
"55543",34843.8639053254
"55544",22027.3276529822
